sec_cate_id,query
10222婴儿礼盒||,新生儿礼盒
15514头发护理||,洗发水成人去屑止痒
10178高跟鞋||,高跟鞋女
10155冲调饮品||,咖啡
15954黄金首饰||,黄金
10065护眼明目||,叶黄素
15808护理纸品||,维达抽纸
15808护理纸品||,良布抽纸
15524乳液/面霜||,玉兰油
10214儿童内衣裤||,内裤男童
10214儿童内衣裤||,女童内裤
15789护肤套装||,男士护肤
10275纸尿裤||,甄选纸尿裤
10227串珠/拼图/配对/拆装/敲打玩具||,玩具1岁-2
10179凉鞋||,阿比让凉鞋
10198裙装||,衣服女装套装
10051宝宝洗浴护肤品||,紫草膏
10052宝宝防蚊用品||,无比滴日本
10051宝宝洗浴护肤品||,小飞象驱蚊球
15526防晒隔离||,防晒霜成人
10258箱包皮具/热销女包/男包||,双肩包
15520洁面||,香皂
10256饰品/流行首饰/时尚饰品新||,手链
10164水果蔬菜/肉禽蛋品/海鲜水产||,玉米
10254ZIPPO/瑞士军刀/眼镜||,太阳镜
10157糕点/点心||,面包整箱批发
10210宝宝服装||,汉服女童
10055宝宝日常护理用品||,棉签
10222婴儿礼盒||,礼盒
10180拖鞋||,凉拖鞋女士
10172婴幼儿牛奶粉||,美素佳儿2段
10211肚兜/肚围/护脐带||,肚兜
10275纸尿裤||,兔头妈妈纸尿裤
10051宝宝洗浴护肤品||,花露水
10049宝宝清洁消毒用品||,保宁
10164水果蔬菜/肉禽蛋品/海鲜水产||,水蜜桃
15514头发护理||,吕
16379低帮鞋||,男士鞋
10139生活电器||,空调扇
10127户外服饰/背包||,阿迪达斯男鞋
10051宝宝洗浴护肤品||,松达
10274拉拉裤||,拉拉裤xxl兔头妈妈
10256饰品/流行首饰/时尚饰品新||,耳环纯银
10179凉鞋||,鞋子女时尚女
10159粮油米面/南北干货/调味品||,小米
10275纸尿裤||,茵茵纸尿裤
10052宝宝防蚊用品||,防蚊手环
10210宝宝服装||,婴儿衣服0-6个月夏季
10242毛绒安抚玩具||,磨牙棒硅胶
10209童鞋||,童鞋女
10036婴幼儿营养品||,d3滴剂
10192裤装||,背带裤女成人
10221外套/夹克/大衣||,防晒衣男童
10170成长奶粉||,雅培小安素
10155冲调饮品||,燕麦片
10172婴幼儿牛奶粉||,君乐宝奶粉
10173婴幼儿羊奶粉||,佳贝艾特3段
15528美容工具||,美妆蛋
10140厨房储物收纳||,厨房置物架
10221外套/夹克/大衣||,大童女装
10047食物研磨/储存||,奶粉盒
15524乳液/面霜||,海蓝之谜
15521化妆水||,水
15808护理纸品||,卫生纸卷纸
15519面膜||,wis面膜
15522精华||,21天精华
10208中老年女装||,中老年女装夏
15522精华||,安瓶精华
10036婴幼儿营养品||,菊花晶
10236仿真/过家家玩具||,玩具女孩
10138厨房电器||,电饼铛
16034T恤||,男装短袖
15789护肤套装||,水乳
10033婴幼儿辅食||,面条
10139生活电器||,吸尘器
15529彩妆||,唇膏
10179凉鞋||,拖鞋男
10051宝宝洗浴护肤品||,红色小象洗发沐浴露
10169成人奶粉||,美可卓
15529彩妆||,气垫bb霜
10052宝宝防蚊用品||,防蚊
10223游泳服饰||,泳衣
10050宝宝湿巾||,子初湿巾
10253早教/智能玩具||,电话手表儿童
10273孕妇装||,孕妇裙
10185运动/户外鞋||,小白鞋女士
10052宝宝防蚊用品||,vape
10172婴幼儿牛奶粉||,喜宝奶粉3段
10275纸尿裤||,好奇纸尿裤
10192裤装||,安全裤防走光
10164水果蔬菜/肉禽蛋品/海鲜水产||,牛油果
10049宝宝清洁消毒用品||,婴儿洗衣皂
10256饰品/流行首饰/时尚饰品新||,项链女
10261产后瘦身||,收腹裤
10276防晒用品||,太阳帽女成人
15808护理纸品||,卫生纸批发
10210宝宝服装||,贝壳元素女童
10198裙装||,大码女装胖mm
15529彩妆||,卡姿兰
10305内衣/家居服||,丝袜
10066美容护肤||,葡萄籽
10198裙装||,女装成人套装
10077厨具||,不粘锅
10046奶瓶奶嘴||,贝亲奶瓶玻璃
10159粮油米面/南北干货/调味品||,火鸡面
10069提升免疫力||,汤臣倍健蛋白粉
15529彩妆||,眉笔防水
10210宝宝服装||,森马童装
10166鱿鱼丝/鱼干/海味即食||,海苔夹心脆
10209童鞋||,儿童凉鞋女
10172婴幼儿牛奶粉||,启赋
15529彩妆||,眼影盘
10159粮油米面/南北干货/调味品||,油金龙鱼
15529彩妆||,散粉定妆粉
10172婴幼儿牛奶粉||,惠氏
10218帽子/围巾/口罩/手套/耳套/脚套||,防晒帽
10164水果蔬菜/肉禽蛋品/海鲜水产||,鸭蛋
10275纸尿裤||,甄选
15528美容工具||,洗脸仪
10139生活电器||,小风扇
15528美容工具||,补水仪
15522精华||,科颜氏淡斑精华
16383文胸||,文胸
15519面膜||,jm
10138厨房电器||,榨汁杯
10218帽子/围巾/口罩/手套/耳套/脚套||,袜子儿童
10132家纺床品||,蚊帐1.8
10138厨房电器||,豆浆机
10033婴幼儿辅食||,贝拉米米粉
10076厨房小件/烘焙工具||,保鲜膜
10138厨房电器||,辅食机婴儿
10039儿童床品||,新生儿用品
10067男士营养||,护肝片
15523眼部护理||,ahc眼霜
15522精华||,冻干粉
10186T恤||,森马女装三折
10198裙装||,森马连衣裙
10261产后瘦身||,收腹带
15529彩妆||,阿玛尼粉底液
10051宝宝洗浴护肤品||,桃子水日本
10172婴幼儿牛奶粉||,飞鹤星飞帆3段
10209童鞋||,卡特兔
10210宝宝服装||,打底裤女童
15529彩妆||,圣罗兰气垫
10130家用保健器材||,艾灸
10238绘画类用品||,画板
15808护理纸品||,纸巾兔头妈妈甄选
10172婴幼儿牛奶粉||,诺优能3段
10082水杯/水壶||,水杯成人
10209童鞋||,女童凉鞋大童
10165休闲食品||,来伊份
10255服饰配件/皮带/帽子/围巾||,皮带男
10050宝宝湿巾||,婴儿湿巾
10086儿童读物/教辅||,绘本
10149收纳用品||,衣柜
10132家纺床品||,四件套床上用品纯棉
10262产前产后用品||,待产包入院必备套装
16393睡裙||,睡裙
15520洁面||,芙丽芳丝洗面奶
10033婴幼儿辅食||,沛多力乳铁蛋白
10031童车/学步车/滑板车||,滑板车儿童1-3岁
10228电动/遥控/惯性/发条玩具||,小黄鸭
10209童鞋||,阿迪达斯童鞋
10157糕点/点心||,早餐
10275纸尿裤||,纸尿片
10276防晒用品||,vvc防晒帽
10147伞/雨具||,伞
15521化妆水||,雅漾喷雾
15808护理纸品||,蓝漂
10271孕产期面部护理||,护肤品
10258箱包皮具/热销女包/男包||,包包女百搭
10155冲调饮品||,水果麦片
10165休闲食品||,三只松鼠满减
10157糕点/点心||,紫米面包玛呖德
10159粮油米面/南北干货/调味品||,银耳
15529彩妆||,cpb
15529彩妆||,娇兰
15526防晒隔离||,安耐晒金瓶
10256饰品/流行首饰/时尚饰品新||,发夹
10275纸尿裤||,露安适
10043餐具/水壶||,水杯儿童吸管
15515身体护理||,足贴泰国兰纳
10305内衣/家居服||,睡衣女成人纯棉
15521化妆水||,sk2神仙水
10036婴幼儿营养品||,钙镁锌
15515身体护理||,护手霜
10034婴幼儿零食||,米饼
15521化妆水||,粉水
10210宝宝服装||,贝贝怡
16039休闲裤||,森马男装裤子
10039儿童床品||,婴儿凉席
10209童鞋||,江博士
10082水杯/水壶||,玻璃杯
10149收纳用品||,化妆包
10056宝宝洗浴用品||,洗澡盆
10192裤装||,休闲裤女
10204运动服/休闲服装||,阔腿裤女套装
15519面膜||,泰国面膜
10172婴幼儿牛奶粉||,伊利金领冠
10132家纺床品||,冰丝凉席大床
10275纸尿裤||,大王
10275纸尿裤||,慕彼
10169成人奶粉||,蓝胖子奶粉美可卓
10218帽子/围巾/口罩/手套/耳套/脚套||,新生儿袜子
10262产前产后用品||,产妇卫生巾
15896手机通讯||,华为nova4
10198裙装||,女装夏装套装
10210宝宝服装||,马克珍妮
10127户外服饰/背包||,耐克女鞋
10143家务/地板清洁用具||,垃圾桶
10144居家杂件||,风扇迷你
15521化妆水||,城野医生
10052宝宝防蚊用品||,vape驱蚊水
10262产前产后用品||,子初待产包
10138厨房电器||,微波炉
10143家务/地板清洁用具||,垃圾袋手提
10186T恤||,茵曼女装
10157糕点/点心||,蛋黄酥
10043餐具/水壶||,宝宝水杯
10138厨房电器||,空气炸锅
10046奶瓶奶嘴||,小土豆奶瓶
10153衣物织物清洁剂/护理剂||,洗衣液蓝月亮
10164水果蔬菜/肉禽蛋品/海鲜水产||,甜瓜
15896手机通讯||,手机vivo
10149收纳用品||,收纳柜
10130家用保健器材||,skg颈部按摩仪
15808护理纸品||,鼻涕纸兔头妈妈
10275纸尿裤||,纸尿裤试用装
10210宝宝服装||,女童连衣裙
10182休闲鞋||,单鞋女
10046奶瓶奶嘴||,好孩子奶瓶
10192裤装||,七分裤女成人
10179凉鞋||,女凉鞋成人
10254ZIPPO/瑞士军刀/眼镜||,太阳镜女款
10157糕点/点心||,蛋糕
10159粮油米面/南北干货/调味品||,食用油
10038布尿裤/尿垫||,隔尿垫一次性
10045口水巾/吸汗巾/饭兜||,围兜
10049宝宝清洁消毒用品||,可爱多洗衣液
10066美容护肤||,优培农场胶原蛋白
10032学步带/出行用品||,学步带
10132家纺床品||,蚊帐2米床
10051宝宝洗浴护肤品||,好孩子
10173婴幼儿羊奶粉||,佳贝艾特1段
15529彩妆||,雪花秀气垫
10258箱包皮具/热销女包/男包||,双肩包女
10039儿童床品||,睡袋夏
15522精华||,玻尿酸
15519面膜||,蒂佳婷
10228电动/遥控/惯性/发条玩具||,玩具车
10198裙装||,汉服女成人
10274拉拉裤||,帮宝适拉拉裤
10047食物研磨/储存||,辅食工具
10210宝宝服装||,短裤男童
10032学步带/出行用品||,背带
10139生活电器||,电风扇落地
10218帽子/围巾/口罩/手套/耳套/脚套||,帽子
10258箱包皮具/热销女包/男包||,背包
10305内衣/家居服||,船袜女
15808护理纸品||,心相印抽纸
15529彩妆||,口红mac
10043餐具/水壶||,bbox吸管杯
10252幼儿爬行/学步/健身||,爬行垫加厚
10061茶||,茶叶
10210宝宝服装||,迷你巴拉巴拉婴童
10242毛绒安抚玩具||,布书
10164水果蔬菜/肉禽蛋品/海鲜水产||,火龙果红心
10033婴幼儿辅食||,接骨木莓
10275纸尿裤||,雀氏纸尿裤
15529彩妆||,韩朵1折
10210宝宝服装||,贝壳元素男童
10043餐具/水壶||,保温杯儿童
15529彩妆||,阿玛尼口红405
15519面膜||,敷尔佳
15529彩妆||,兰蔻粉底液
10132家纺床品||,四件套床上用品
10253早教/智能玩具||,火火兔
15519面膜||,一叶子
10036婴幼儿营养品||,维生素d3
10046奶瓶奶嘴||,新生儿奶瓶
10055宝宝日常护理用品||,体温计
10046奶瓶奶嘴||,奶瓶贝亲
10061茶||,红豆薏米茶
15789护肤套装||,护肤品套装补水
10172婴幼儿牛奶粉||,a24段
15789护肤套装||,欧莱雅套装
10063传统滋补||,枸杞
10029儿童包/背包/箱包||,书包幼儿园
10064骨骼健康||,钙片成人
10172婴幼儿牛奶粉||,金领冠珍护
10043餐具/水壶||,吸管杯儿童
10138厨房电器||,电饭锅
10081烹饪用具||,菜板
10073综合营养||,孕妇dha
10271孕产期面部护理||,亲润
10030手推车/推车配件||,婴儿车轻便可躺折叠
10157糕点/点心||,手撕面包三只松鼠
10210宝宝服装||,婴儿连体衣夏
10305内衣/家居服||,文胸无钢圈聚拢
10192裤装||,牛仔裤女成人
10182休闲鞋||,老爹鞋女
15529彩妆||,cpb隔离
10041毛巾/浴巾||,浴巾新生儿
15526防晒隔离||,喷雾
10056宝宝洗浴用品||,婴儿洗澡盆
10041毛巾/浴巾||,纱布浴巾
10275纸尿裤||,花王nb
16312沙发类||,沙发
10050宝宝湿巾||,干湿两用棉柔巾
10051宝宝洗浴护肤品||,护臀膏
15528美容工具||,法缇丽
16394睡衣/家居服套装||,睡衣男
15529彩妆||,阿玛尼气垫
10223游泳服饰||,泳衣女宝宝
15941大家电||,洗衣机全自动
10036婴幼儿营养品||,佳思敏
10198裙装||,牛仔裙
15896手机通讯||,华为mate20
15529彩妆||,兰蔻口红
10046奶瓶奶嘴||,奶嘴贝亲
10165休闲食品||,辣条
10253早教/智能玩具||,机器人早教机
10048喂养电器||,恒温调奶器
10054宝宝口腔护理||,牙刷1-2岁
10198裙装||,森马女装裙子
10158酒水饮料||,啤酒
10164水果蔬菜/肉禽蛋品/海鲜水产||,榴莲新鲜水果
15941大家电||,美的空调
10039儿童床品||,凉席儿童
15519面膜||,补水面膜
10132家纺床品||,空调被双人
10198裙装||,游泳衣女成人
15529彩妆||,卸妆油
10034婴幼儿零食||,嘉宝泡芙
10271孕产期面部护理||,袋鼠妈妈护肤品
10033婴幼儿辅食||,沛多力益生菌
10143家务/地板清洁用具||,拖把旋转秒杀
10186T恤||,短袖t恤女
10051宝宝洗浴护肤品||,婴儿沐浴露洗发水二合一
10214儿童内衣裤||,宝宝内裤
10275纸尿裤||,帮宝适一级帮
10177板鞋/帆布鞋||,帆布鞋女
10162牛肉干/猪肉脯/卤味零食||,牛肉干
15514头发护理||,染发剂
15519面膜||,面膜泰国
10164水果蔬菜/肉禽蛋品/海鲜水产||,芒果新鲜
10149收纳用品||,收纳盒
15808护理纸品||,兔头妈妈鼻子纸
10132家纺床品||,床垫
15808护理纸品||,婴儿纸巾
10209童鞋||,婴儿鞋
10165休闲食品||,零食成人休闲零食
15941大家电||,冰箱家用
10209童鞋||,男童鞋
16383文胸||,美背文胸
15522精华||,法蔓澜
15529彩妆||,韩熙贞
15519面膜||,面膜补水保湿
10037安全防护||,防撞条
10210宝宝服装||,连体衣
15529彩妆||,unny卸妆水
10053宝宝护理电器||,理发器
10172婴幼儿牛奶粉||,君乐宝3段
10209童鞋||,abckids童鞋
15530香氛||,香水香奈儿
10266母乳喂养用品||,储奶袋母乳储存袋
10050宝宝湿巾||,兔头妈妈湿巾
10159粮油米面/南北干货/调味品||,海吃家酸辣粉
10054宝宝口腔护理||,儿童电动牙刷
10266母乳喂养用品||,溢乳垫
10056宝宝洗浴用品||,洗澡盆婴儿
10047食物研磨/储存||,辅食锅
10214儿童内衣裤||,儿童内裤女
10239积木||,磁力片
15529彩妆||,纪梵希口红
16375凉鞋||,凉鞋男士
10036婴幼儿营养品||,益生菌婴幼儿肠道
10073综合营养||,叶酸
10041毛巾/浴巾||,毛巾儿童
10210宝宝服装||,背心男童
15526防晒隔离||,资生堂防晒霜
10051宝宝洗浴护肤品||,妙思乐
15808护理纸品||,卷纸无芯
15896手机通讯||,小米手机
10260哺乳文胸/内裤||,打底裤成人
10033婴幼儿辅食||,嘉宝米粉2段
15519面膜||,面膜韩国
10172婴幼儿牛奶粉||,诺优能
10305内衣/家居服||,家居服成人女
10200外套||,外套女成人
10041毛巾/浴巾||,浴巾婴儿
10198裙装||,半身裙
10139生活电器||,德尔玛除螨仪
15808护理纸品||,兔头妈妈纸巾
10188衬衫||,衬衫女成人
15522精华||,24k黄金精华
10209童鞋||,鞋子男
10251游泳池/戏水玩具||,洗澡玩具
10269月子服/鞋帽袜||,月子鞋
10210宝宝服装||,迷你巴拉巴拉男童
10258箱包皮具/热销女包/男包||,ck包
10161奶酪/乳制品||,牛奶伊利
10150卫浴用具/卫浴配件||,电子秤
15789护肤套装||,天气丹套装
10204运动服/休闲服装||,运动服套装女
10210宝宝服装||,连衣裙女童
10049宝宝清洁消毒用品||,贝亲奶瓶清洁剂
15525唇部护理||,兰芝唇膜
15526防晒隔离||,jm防晒喷雾
10132家纺床品||,枕头成人
10276防晒用品||,冰袖防晒
10034婴幼儿零食||,酸奶溶豆
10208中老年女装||,中年妈妈装
16039休闲裤||,男士裤子
10074餐具||,碗碟餐具家用
10159粮油米面/南北干货/调味品||,五芳斋粽子
10063传统滋补||,阿胶糕
10051宝宝洗浴护肤品||,加州宝宝
10039儿童床品||,良良凉席
10036婴幼儿营养品||,清火宝
10210宝宝服装||,女宝宝夏装
10033婴幼儿辅食||,米糊
10159粮油米面/南北干货/调味品||,方便面
10164水果蔬菜/肉禽蛋品/海鲜水产||,土鸡蛋30枚
16034T恤||,森马男装三折
15522精华||,olay
10035婴幼儿调味品||,核桃油拉杜蓝乔
15525唇部护理||,唇膜
10275纸尿裤||,纸尿裤nb
10275纸尿裤||,尿布湿
10165休闲食品||,冬己饼干
15519面膜||,雪花秀撕拉面膜
10163山核桃/坚果/炒货||,核桃
10043餐具/水壶||,宝宝餐具
10159粮油米面/南北干货/调味品||,橄榄油
10216儿童伞/雨具||,雨衣儿童
10198裙装||,夏季女装
10032学步带/出行用品||,腰凳背带四季
10139生活电器||,挂烫机
10172婴幼儿牛奶粉||,喜宝奶粉1段
10033婴幼儿辅食||,亨氏
16039休闲裤||,短裤男士
15528美容工具||,粉扑
15789护肤套装||,伊思
10055宝宝日常护理用品||,耳温枪
10036婴幼儿营养品||,益生菌儿童
15519面膜||,睡眠面膜
10269月子服/鞋帽袜||,月子帽
10172婴幼儿牛奶粉||,爱他美白金版3段
10164水果蔬菜/肉禽蛋品/海鲜水产||,秒杀
16385内裤||,内裤男士
10165休闲食品||,巧克力
10061茶||,祛湿茶
15529彩妆||,口红圣罗兰
10155冲调饮品||,德运奶粉
10172婴幼儿牛奶粉||,惠氏启赋1段
10278毛巾/浴巾/手巾||,一次性洗脸巾
10031童车/学步车/滑板车||,扭扭车
10051宝宝洗浴护肤品||,沐浴露洗发水二合一
15529彩妆||,口红香奈儿
10239积木||,乐高
10036婴幼儿营养品||,美林菊花晶
10214儿童内衣裤||,男童内裤
10173婴幼儿羊奶粉||,佳贝艾特2段
15520洁面||,ahc洗面奶
10262产前产后用品||,一次性内裤
10198裙装||,裂帛
15520洁面||,洗面奶男士
10164水果蔬菜/肉禽蛋品/海鲜水产||,海带
10031童车/学步车/滑板车||,自行车
10210宝宝服装||,男童裤子
10274拉拉裤||,花王拉拉裤l
15519面膜||,子初面膜
10152衣物洗/晒/护理用具||,衣架成人
10169成人奶粉||,成人奶粉
10221外套/夹克/大衣||,男童套装
10049宝宝清洁消毒用品||,洗衣皂婴儿
10163山核桃/坚果/炒货||,三只松鼠大礼包
10158酒水饮料||,胃动力
10043餐具/水壶||,学饮杯6-12个月
15522精华||,理肤泉
10139生活电器||,小风扇便携式
15808护理纸品||,卷纸整箱批发
15529彩妆||,卸妆膏
10246学习/实验/绘画文具||,巴拉巴拉水彩笔
